2026-02-06T09:00:00Z INFO  request_id=REQ-021263 ip=198.51.100.91 method=POST path=/api/profile status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:53:29Z INFO  request_id=REQ-180275 ip=203.0.113.88 method=POST path=/api/login status=404 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:53:30Z INFO  request_id=REQ-200751 ip=203.0.113.9 method=POST path=/api/campaign/1816/creative status=204 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:53:31Z INFO  request_id=REQ-153113 ip=198.51.100.158 method=PUT path=/api/items status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:53:32Z INFO  request_id=REQ-508910 ip=198.51.100.100 method=PUT path=/api/search?q=phones%20or%201=1 status=403 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:53:33Z INFO  request_id=REQ-616870 ip=203.0.113.175 method=PUT path=/api/profile status=500 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:53:34Z INFO  request_id=REQ-259607 ip=203.0.113.172 method=DELETE path=/api/login status=500 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:53:35Z INFO  request_id=REQ-162184 ip=192.0.2.41 method=POST path=/api/campaign/1816/creative status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0" headline="Brand A & Brand B - Spring Launch"
2026-02-06T11:53:36Z INFO  request_id=REQ-095625 ip=198.51.100.89 method=POST path=/api/profile status=201 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:53:37Z INFO  request_id=REQ-642392 ip=198.51.100.84 method=GET path=/api/login status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:53:38Z INFO  request_id=REQ-109294 ip=203.0.113.187 method=PUT path=/api/campaign/1817/creative status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:53:39Z INFO  request_id=REQ-501169 ip=192.0.2.233 method=GET path=/api/profile status=400 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:53:40Z INFO  request_id=REQ-030082 ip=192.0.2.115 method=POST path=/api/campaign/1816/creative status=403 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:53:41Z INFO  request_id=REQ-849632 ip=192.0.2.97 method=POST path=/api/search?q=1%20union%20select%20username,password%20from%20users status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:53:42Z INFO  request_id=REQ-358873 ip=203.0.113.36 method=PUT path=/download status=500 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0" secret=FAKESECRET_4V30T9NT3W5UZBIK
2026-02-06T11:53:43Z INFO  request_id=REQ-259506 ip=203.0.113.1 method=DELETE path=/download status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:53:44Z INFO  request_id=REQ-772343 ip=192.0.2.128 method=GET path=/api/profile status=400 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:53:45Z INFO  request_id=REQ-591426 ip=198.51.100.120 method=DELETE path=/api/profile status=201 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:53:46Z INFO  request_id=REQ-545475 ip=203.0.113.87 method=DELETE path=/api/search?filter=sleep(5) status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:53:47Z INFO  request_id=REQ-476949 ip=203.0.113.29 method=GET path=/api/search status=204 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:53:48Z INFO  request_id=REQ-938193 ip=203.0.113.217 method=DELETE path=/api/upload status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:53:49Z INFO  request_id=REQ-886091 ip=203.0.113.40 method=DELETE path=/api/items status=204 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:53:50Z INFO  request_id=REQ-727141 ip=192.0.2.195 method=DELETE path=/api/search status=204 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:53:51Z INFO  request_id=REQ-530376 ip=203.0.113.8 method=POST path=/api/items status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:53:52Z INFO  request_id=REQ-367048 ip=192.0.2.11 method=POST path=/api/upload status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0" user_email=alice.smith@example.com action=signup
2026-02-06T11:53:53Z INFO  request_id=REQ-804469 ip=198.51.100.133 method=PUT path=/api/campaign/1817/creative status=401 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:53:54Z INFO  request_id=REQ-325886 ip=203.0.113.177 method=PUT path=/api/profile status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:53:55Z INFO  request_id=REQ-747117 ip=203.0.113.216 method=POST path=/api/search status=201 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:53:56Z INFO  request_id=REQ-325302 ip=198.51.100.239 method=DELETE path=/api/login status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:53:57Z INFO  request_id=REQ-381669 ip=198.51.100.197 method=POST path=/api/profile status=403 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:53:58Z INFO  request_id=REQ-609417 ip=192.0.2.74 method=GET path=/download status=404 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:53:59Z INFO  request_id=REQ-495367 ip=192.0.2.69 method=PUT path=/api/search?q=phones%20or%201=1 status=400 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:54:00Z INFO  request_id=REQ-357639 ip=203.0.113.65 method=POST path=/api/upload status=404 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:54:01Z INFO  request_id=REQ-028333 ip=192.0.2.83 method=POST path=/download status=201 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:54:02Z INFO  request_id=REQ-920574 ip=203.0.113.209 method=DELETE path=/api/search status=403 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0" api_key=FAKEKEY_AHXTHV3A3ZMF8MDD
2026-02-06T11:54:03Z INFO  request_id=REQ-291972 ip=198.51.100.70 method=POST path=/api/profile status=404 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:54:04Z INFO  request_id=REQ-120582 ip=198.51.100.187 method=PUT path=/api/upload status=201 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:54:05Z INFO  request_id=REQ-251579 ip=198.51.100.148 method=DELETE path=/api/campaign/1816/creative status=403 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0" headline="Rock & Roll Night - Promo"
2026-02-06T11:54:06Z INFO  request_id=REQ-058915 ip=198.51.100.80 method=GET path=/api/search status=201 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:54:07Z INFO  request_id=REQ-128575 ip=198.51.100.31 method=PUT path=/api/search?filter=sleep(5) status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:54:08Z INFO  request_id=REQ-393939 ip=192.0.2.179 method=DELETE path=/api/campaign/1816/creative status=204 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:54:09Z INFO  request_id=REQ-725701 ip=203.0.113.200 method=PUT path=/api/search?q=sports status=201 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:54:10Z INFO  request_id=REQ-971439 ip=198.51.100.219 method=GET path=/api/items status=401 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:54:11Z INFO  request_id=REQ-398249 ip=192.0.2.79 method=GET path=/api/search?q=1%20union%20select%20username,password%20from%20users status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:54:12Z INFO  request_id=REQ-312699 ip=203.0.113.107 method=PUT path=/api/search?q=phones%20or%201=1 status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:54:13Z INFO  request_id=REQ-091335 ip=198.51.100.135 method=PUT path=/api/search status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:54:14Z INFO  request_id=REQ-198774 ip=192.0.2.131 method=POST path=/api/profile status=404 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0" secret=FAKESECRET_4V30T9NT3W5UZBIK
2026-02-06T11:54:15Z INFO  request_id=REQ-845264 ip=198.51.100.100 method=POST path=/api/upload status=401 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:54:16Z INFO  request_id=REQ-751518 ip=203.0.113.106 method=GET path=/download status=401 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:54:17Z INFO  request_id=REQ-672628 ip=192.0.2.106 method=GET path=/api/upload status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:54:18Z INFO  request_id=REQ-616386 ip=192.0.2.181 method=GET path=/api/items status=204 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:54:19Z INFO  request_id=REQ-246374 ip=203.0.113.202 method=DELETE path=/api/items status=500 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:54:20Z INFO  request_id=REQ-498427 ip=198.51.100.202 method=POST path=/api/upload status=401 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:54:21Z INFO  request_id=REQ-976263 ip=192.0.2.118 method=POST path=/api/login status=404 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:54:22Z INFO  request_id=REQ-637066 ip=203.0.113.158 method=PUT path=/api/campaign/1817/creative status=201 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0" headline="Brand A & Brand B - Spring Launch"
2026-02-06T11:54:23Z INFO  request_id=REQ-150298 ip=198.51.100.48 method=DELETE path=/api/campaign/1816/creative status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:54:24Z INFO  request_id=REQ-776768 ip=192.0.2.154 method=GET path=/api/campaign/1816/creative status=403 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0" headline="Fronx & GV - FEB 2026"
2026-02-06T11:54:25Z INFO  request_id=REQ-124110 ip=203.0.113.26 method=POST path=/api/campaign/1817/creative status=204 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:54:26Z INFO  request_id=REQ-795388 ip=192.0.2.77 method=PUT path=/api/campaign/1816/creative status=401 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:54:27Z INFO  request_id=REQ-971016 ip=192.0.2.195 method=POST path=/api/search?filter=sleep(5) status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:54:28Z INFO  request_id=REQ-156589 ip=198.51.100.226 method=PUT path=/health status=400 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:54:29Z INFO  request_id=REQ-367766 ip=192.0.2.70 method=PUT path=/api/search status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:54:30Z INFO  request_id=REQ-311082 ip=198.51.100.164 method=POST path=/api/search?q=shoes status=404 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:54:31Z INFO  request_id=REQ-131078 ip=192.0.2.172 method=DELETE path=/api/search?filter=sleep(5) status=404 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:54:32Z INFO  request_id=REQ-045819 ip=198.51.100.111 method=GET path=/api/search status=204 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:54:33Z INFO  request_id=REQ-768977 ip=192.0.2.212 method=POST path=/api/items status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0" ref="https://example.com/"
2026-02-06T11:54:34Z INFO  request_id=REQ-964581 ip=198.51.100.251 method=DELETE path=/api/campaign/1816/creative status=500 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:54:35Z INFO  request_id=REQ-710602 ip=198.51.100.242 method=DELETE path=/download status=401 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:54:36Z INFO  request_id=REQ-896047 ip=192.0.2.131 method=GET path=/health status=204 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:54:37Z INFO  request_id=REQ-481395 ip=203.0.113.92 method=POST path=/api/upload status=403 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0" exec=ping; cat /etc/passwd
2026-02-06T11:54:38Z INFO  request_id=REQ-308178 ip=198.51.100.117 method=POST path=/api/upload status=400 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:54:39Z INFO  request_id=REQ-487415 ip=192.0.2.34 method=DELETE path=/health status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:54:40Z INFO  request_id=REQ-454764 ip=203.0.113.193 method=DELETE path=/api/search?q=1%20union%20select%20username,password%20from%20users status=204 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:54:41Z INFO  request_id=REQ-259750 ip=192.0.2.53 method=POST path=/api/search?q=1%20union%20select%20username,password%20from%20users status=403 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:54:42Z INFO  request_id=REQ-004805 ip=203.0.113.129 method=PUT path=/api/campaign/1817/creative status=403 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:54:43Z INFO  request_id=REQ-430028 ip=192.0.2.92 method=PUT path=/api/profile status=204 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:54:44Z INFO  request_id=REQ-959010 ip=198.51.100.72 method=DELETE path=/api/login status=201 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:54:45Z INFO  request_id=REQ-963828 ip=203.0.113.186 method=PUT path=/api/campaign/1817/creative status=400 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:54:46Z INFO  request_id=REQ-572066 ip=192.0.2.29 method=POST path=/api/campaign/1816/creative status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:54:47Z INFO  request_id=REQ-776995 ip=203.0.113.34 method=PUT path=/health status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:54:48Z INFO  request_id=REQ-936282 ip=192.0.2.136 method=POST path=/download status=500 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:54:49Z INFO  request_id=REQ-677147 ip=192.0.2.116 method=DELETE path=/api/items status=404 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:54:50Z INFO  request_id=REQ-929823 ip=198.51.100.214 method=PUT path=/health status=500 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:54:51Z INFO  request_id=REQ-324683 ip=203.0.113.118 method=DELETE path=/api/items status=400 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:54:52Z INFO  request_id=REQ-930377 ip=192.0.2.215 method=GET path=/api/items status=204 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:54:53Z INFO  request_id=REQ-517622 ip=192.0.2.178 method=DELETE path=/api/login status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:54:54Z INFO  request_id=REQ-794621 ip=198.51.100.121 method=PUT path=/api/upload status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:54:55Z INFO  request_id=REQ-663224 ip=198.51.100.241 method=GET path=/api/campaign/1816/creative status=201 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0" headline="Q1 Report - Sales & Growth"
2026-02-06T11:54:56Z INFO  request_id=REQ-300572 ip=198.51.100.43 method=PUT path=/download status=204 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:54:57Z INFO  request_id=REQ-504740 ip=203.0.113.96 method=PUT path=/download status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0" ref="https://example.com/"
2026-02-06T11:54:58Z INFO  request_id=REQ-184644 ip=203.0.113.221 method=DELETE path=/api/campaign/1817/creative status=403 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:54:59Z INFO  request_id=REQ-556181 ip=198.51.100.171 method=GET path=/api/upload status=204 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:55:00Z INFO  request_id=REQ-147188 ip=198.51.100.218 method=DELETE path=/api/search status=400 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:55:01Z INFO  request_id=REQ-604459 ip=203.0.113.130 method=DELETE path=/api/items status=500 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:55:02Z INFO  request_id=REQ-520128 ip=203.0.113.107 method=DELETE path=/api/search status=404 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:55:03Z INFO  request_id=REQ-003198 ip=198.51.100.139 method=DELETE path=/api/campaign/1816/creative status=500 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:55:04Z INFO  request_id=REQ-487714 ip=198.51.100.64 method=POST path=/api/search status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:55:05Z INFO  request_id=REQ-586737 ip=198.51.100.95 method=DELETE path=/api/login status=403 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:55:06Z INFO  request_id=REQ-359677 ip=203.0.113.172 method=POST path=/download status=401 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:55:07Z INFO  request_id=REQ-285600 ip=192.0.2.44 method=POST path=/api/upload status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:55:08Z INFO  request_id=REQ-562303 ip=192.0.2.29 method=POST path=/api/campaign/1817/creative status=401 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:55:09Z INFO  request_id=REQ-727255 ip=192.0.2.132 method=POST path=/api/profile status=404 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:55:10Z INFO  request_id=REQ-416754 ip=203.0.113.74 method=GET path=/api/search status=401 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:55:11Z INFO  request_id=REQ-712580 ip=203.0.113.173 method=PUT path=/api/login status=204 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:55:12Z INFO  request_id=REQ-266328 ip=203.0.113.154 method=DELETE path=/api/campaign/1817/creative status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0" headline="Rock & Roll Night - Promo"
2026-02-06T11:55:13Z INFO  request_id=REQ-850755 ip=203.0.113.207 method=DELETE path=/health status=204 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:55:14Z INFO  request_id=REQ-678589 ip=198.51.100.170 method=GET path=/api/login status=400 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:55:15Z INFO  request_id=REQ-742885 ip=192.0.2.14 method=PUT path=/api/search status=404 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:55:16Z INFO  request_id=REQ-603753 ip=198.51.100.46 method=POST path=/api/search?q=1%20union%20select%20username,password%20from%20users status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:55:17Z INFO  request_id=REQ-998165 ip=198.51.100.92 method=GET path=/api/items status=201 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:55:18Z INFO  request_id=REQ-321661 ip=203.0.113.67 method=GET path=/api/upload status=500 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0" payload=`id`
2026-02-06T11:55:19Z INFO  request_id=REQ-078688 ip=192.0.2.63 method=GET path=/api/login status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:55:20Z INFO  request_id=REQ-769342 ip=192.0.2.120 method=DELETE path=/health status=500 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:55:21Z INFO  request_id=REQ-459862 ip=192.0.2.229 method=POST path=/api/campaign/1816/creative status=401 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:55:22Z INFO  request_id=REQ-698698 ip=203.0.113.220 method=PUT path=/api/search?filter=sleep(5) status=201 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:55:23Z INFO  request_id=REQ-988349 ip=203.0.113.214 method=POST path=/api/profile status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:55:24Z INFO  request_id=REQ-950187 ip=203.0.113.1 method=PUT path=/api/campaign/1817/creative status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:55:25Z INFO  request_id=REQ-866308 ip=198.51.100.81 method=PUT path=/api/login status=401 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:55:26Z INFO  request_id=REQ-921627 ip=198.51.100.85 method=PUT path=/api/items status=401 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:55:27Z INFO  request_id=REQ-859270 ip=198.51.100.174 method=PUT path=/api/campaign/1817/creative status=201 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0" headline="Rock & Roll Night - Promo"
2026-02-06T11:55:28Z INFO  request_id=REQ-676262 ip=198.51.100.243 method=POST path=/api/search status=403 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:55:29Z INFO  request_id=REQ-312517 ip=198.51.100.8 method=GET path=/api/login status=400 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:55:30Z INFO  request_id=REQ-431346 ip=192.0.2.242 method=PUT path=/api/search status=401 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:55:31Z INFO  request_id=REQ-334898 ip=198.51.100.209 method=GET path=/api/search status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0" secret=FAKESECRET_4V30T9NT3W5UZBIK
2026-02-06T11:55:32Z INFO  request_id=REQ-701116 ip=192.0.2.107 method=GET path=/api/login status=204 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:55:33Z INFO  request_id=REQ-197007 ip=192.0.2.69 method=GET path=/api/search?filter=sleep(5) status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:55:34Z INFO  request_id=REQ-400393 ip=192.0.2.113 method=DELETE path=/api/search status=500 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:55:35Z INFO  request_id=REQ-624217 ip=198.51.100.203 method=POST path=/api/campaign/1817/creative status=404 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:55:36Z INFO  request_id=REQ-835318 ip=198.51.100.73 method=DELETE path=/api/search?q=1%20union%20select%20username,password%20from%20users status=404 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T11:55:37Z INFO  request_id=REQ-243317 ip=203.0.113.51 method=DELETE path=/api/campaign/1816/creative status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:55:38Z INFO  request_id=REQ-287230 ip=198.51.100.225 method=PUT path=/api/items status=500 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:55:39Z INFO  request_id=REQ-513615 ip=192.0.2.252 method=PUT path=/api/campaign/1817/creative status=500 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:55:40Z INFO  request_id=REQ-877728 ip=203.0.113.89 method=DELETE path=/api/campaign/1817/creative status=400 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T11:55:41Z INFO  request_id=REQ-392984 ip=192.0.2.88 method=PUT path=/api/items status=204 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:55:42Z INFO  request_id=REQ-233993 ip=198.51.100.145 method=DELETE path=/api/login status=403 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T11:55:43Z INFO  request_id=REQ-442913 ip=198.51.100.57 method=POST path=/api/items status=403 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
